scorer,event,h,n,pos,base,auc,ap,brier,calib
D_raw(bag),MLB_DEBUT,4,21482,2252,0.104831952332185,0.933813371184936,0.6739994665469305,0.0552848968124801,0.9188177920914086
D_raw(bag),MLB_DEBUT,5,20398,2456,0.1204039611726639,0.9313272984756892,0.6868488820003502,0.0617674242470272,0.9228436938623424
D_raw(bag),MLB_DEBUT,6,19155,2508,0.1309318715740015,0.9300628808980244,0.698121782110082,0.0657235987264334,0.9242507156585664
D_raw(bag),MLB_DEBUT,7,17790,2463,0.1384485666104553,0.9282245505153708,0.7009928187827716,0.0689656512399084,0.9170449629785672
D_raw(bag),MLB_DEBUT,8,16407,2362,0.1439629426464314,0.9259244734401249,0.6984271259459001,0.0717217722273862,0.9095444031024736
D_raw(bag),MLB_DEBUT,9,15013,2238,0.1490708053020715,0.9233739762752948,0.6938053467674694,0.0743804415008558,0.8994810196605488
D_raw(bag),MLB_DEBUT,10,13617,2100,0.1542189909671734,0.9202290609740466,0.6924103022875266,0.0770837442628785,0.8981061793671341
D_raw(bag),ESTABLISHED_MLB,1,23864,6,0.0002514247401944,0.9769609075921424,0.1016425263469901,0.0002426278438076,1.3586418173608763
D_raw(bag),ESTABLISHED_MLB,2,23192,74,0.0031907554329078,0.9586413885985648,0.1624866097588934,0.0028874493491502,0.8595045369972985
D_raw(bag),ESTABLISHED_MLB,3,22409,238,0.0106207327413092,0.9584545107565374,0.2759418638397119,0.008788560642688,0.8901392301788078
D_raw(bag),ESTABLISHED_MLB,4,21482,446,0.0207615678242249,0.9460102348568374,0.3445926588215071,0.0162555906555632,0.8254510929551306
D_raw(bag),ESTABLISHED_MLB,5,20398,640,0.0313756250612805,0.939547706941492,0.386883148806432,0.0233205777069748,0.8584177005386777
D_raw(bag),ESTABLISHED_MLB,6,19155,793,0.0413991125032628,0.9335671234509892,0.421618349167331,0.0298452351631412,0.8527988990249326
D_raw(bag),ESTABLISHED_MLB,7,17790,895,0.050309162450815,0.9309481334764012,0.449189927609427,0.0352675703408265,0.8477119703823555
D_raw(bag),ESTABLISHED_MLB,8,16407,948,0.0577802157615651,0.9269816880530316,0.4636220464962432,0.039798287289676,0.8509071175485357
D_raw(bag),ESTABLISHED_MLB,9,15013,962,0.0640777992406581,0.9236456487363895,0.4656801980419447,0.0437785546267455,0.8476742181939393
D_raw(bag),ESTABLISHED_MLB,10,13617,950,0.0697657340089593,0.9190243608547696,0.4707902351991824,0.0473806907745211,0.8427111849556432
D_raw(bag),STAR_PLUS_ELITE,1,23864,7,0.0002933288635601,0.9959221312702472,0.1058153434784318,0.0002860442382469,0.8723126161200655
D_raw(bag),STAR_PLUS_ELITE,2,23192,19,0.0008192480165574,0.9845577997987676,0.135128736433438,0.0007805871711852,0.6027554020438881
D_raw(bag),STAR_PLUS_ELITE,3,22409,36,0.0016064973894417,0.964183018221368,0.1050751530969309,0.0015161573468986,0.8951230993026102
D_raw(bag),STAR_PLUS_ELITE,4,21482,58,0.0026999348291592,0.9643990143184568,0.1365184081419662,0.0024935076606128,0.9829112046129076
D_raw(bag),STAR_PLUS_ELITE,5,20398,86,0.0042160996176095,0.9564969613563296,0.1428762529801234,0.0038736096549518,0.984130692715151
D_raw(bag),STAR_PLUS_ELITE,6,19155,112,0.0058470373270686,0.9523315654046104,0.1687175673139335,0.005268047013303,1.0031807438772944
D_raw(bag),STAR_PLUS_ELITE,7,17790,132,0.0074198988195615,0.9464681644854938,0.1683587595746757,0.0066803935333637,1.0233271814302525
D_raw(bag),STAR_PLUS_ELITE,8,16407,147,0.0089595904187237,0.9417239835663662,0.1721388864243694,0.0080402935740154,1.022129276891312
D_raw(bag),STAR_PLUS_ELITE,9,15013,162,0.0107906481049756,0.9381446234239535,0.1812656594245689,0.0096185758417963,0.9634675522523104
D_raw(bag),STAR_PLUS_ELITE,10,13617,170,0.0124843945068664,0.9353002419083196,0.1957599339804775,0.011028874310957,0.9026837214070944
"D_cal(OOF,honest)",TOP_100_PROSPECT,1,23519,123,0.0052298141927803,0.9940324035656154,0.611726223689091,0.0030718166892294,1.0333598917385791
"D_cal(OOF,honest)",TOP_100_PROSPECT,2,22852,218,0.0095396464204446,0.9868672039223284,0.6178231178515549,0.0055168700999838,0.9532754427297552
"D_cal(OOF,honest)",TOP_100_PROSPECT,3,22076,276,0.0125022649030621,0.9813950106368834,0.5906834849255082,0.0075259102344887,0.9288826019641612
"D_cal(OOF,honest)",TOP_100_PROSPECT,4,21158,297,0.014037243595803,0.9792639818765124,0.5805297107893294,0.0085466689247874,0.9646003278941746
"D_cal(OOF,honest)",TOP_100_PROSPECT,5,20088,303,0.0150836320191158,0.9778369118185511,0.5713251748170934,0.0092955714648235,0.972777299698997
"D_cal(OOF,honest)",TOP_100_PROSPECT,6,18863,302,0.0160101786566293,0.9770216229928808,0.5681653195291242,0.0099059864090592,0.9684137809838624
"D_cal(OOF,honest)",TOP_100_PROSPECT,7,17518,296,0.0168969060395022,0.9761386088504018,0.5603450236857719,0.010558406229357,0.9588620483114504
"D_cal(OOF,honest)",TOP_100_PROSPECT,8,16155,285,0.0176415970287836,0.9751152455808708,0.5680791330238047,0.0109693456369854,0.949514823221484
"D_cal(OOF,honest)",TOP_100_PROSPECT,9,14780,272,0.018403247631935,0.973983040796964,0.5651453700963947,0.0114871507024481,0.9448045332370404
"D_cal(OOF,honest)",TOP_100_PROSPECT,10,13404,256,0.0190987764846314,0.9718970149927746,0.5597559324932483,0.0119997827518709,0.9618755187254616
"D_cal(OOF,honest)",MLB_DEBUT,1,23864,650,0.0272376801877304,0.9605459238788264,0.4999582206643382,0.0182842159767841,0.954675611085335
"D_cal(OOF,honest)",MLB_DEBUT,2,23192,1281,0.0552345636426353,0.9499923061825124,0.6040869718807188,0.0323871352871913,0.9293565950782388
"D_cal(OOF,honest)",MLB_DEBUT,3,22409,1852,0.0826453657012807,0.9396231528602292,0.6507003492843574,0.045310287515562,0.9228128624296982
"D_cal(OOF,honest)",MLB_DEBUT,4,21482,2252,0.104831952332185,0.9337934085747088,0.673829202157991,0.0552779726005671,0.918582367163263
"D_cal(OOF,honest)",MLB_DEBUT,5,20398,2456,0.1204039611726639,0.931314556095882,0.6867938154282461,0.0617772448821935,0.924070126977298
"D_cal(OOF,honest)",MLB_DEBUT,6,19155,2508,0.1309318715740015,0.9300602102825832,0.6981067111252708,0.0657581575707515,0.9260948552029702
"D_cal(OOF,honest)",MLB_DEBUT,7,17790,2463,0.1384485666104553,0.928226047188214,0.7010513594831794,0.0690160390238858,0.919338961368151
"D_cal(OOF,honest)",MLB_DEBUT,8,16407,2362,0.1439629426464314,0.9259397714314308,0.6986748439675341,0.0717891119426263,0.912598896006364
"D_cal(OOF,honest)",MLB_DEBUT,9,15013,2238,0.1490708053020715,0.9233960990470592,0.6940923537352001,0.0744744745776996,0.9038576968412482
"D_cal(OOF,honest)",MLB_DEBUT,10,13617,2100,0.1542189909671734,0.9202526079460178,0.6928051589010785,0.0771926076523085,0.9040990104001206
"D_cal(OOF,honest)",ESTABLISHED_MLB,1,23864,6,0.0002514247401944,0.9780017883589012,0.0933788366759381,0.0002431980148907,0.9811221124328616
"D_cal(OOF,honest)",ESTABLISHED_MLB,2,23192,74,0.0031907554329078,0.9587483603510076,0.1618846316274676,0.0028881324108504,0.7894585273448439
"D_cal(OOF,honest)",ESTABLISHED_MLB,3,22409,238,0.0106207327413092,0.9583598492845335,0.2755862553898046,0.0087926968622565,0.8637882102249987
"D_cal(OOF,honest)",ESTABLISHED_MLB,4,21482,446,0.0207615678242249,0.945983588245476,0.3439930855163454,0.0162654992711636,0.818440150101452
"D_cal(OOF,honest)",ESTABLISHED_MLB,5,20398,640,0.0313756250612805,0.9395724200323922,0.3861488752189908,0.0233534854619806,0.8577624762088473
"D_cal(OOF,honest)",ESTABLISHED_MLB,6,19155,793,0.0413991125032628,0.9336016676251588,0.4214355759295478,0.0299156366821866,0.853429854199046
"D_cal(OOF,honest)",ESTABLISHED_MLB,7,17790,895,0.050309162450815,0.9310095711104242,0.4493554257923907,0.0354009229575192,0.8470423181132175
"D_cal(OOF,honest)",ESTABLISHED_MLB,8,16407,948,0.0577802157615651,0.9270920248278895,0.4647696766422289,0.0399974713135328,0.8478196941751505
"D_cal(OOF,honest)",ESTABLISHED_MLB,9,15013,962,0.0640777992406581,0.923765682217038,0.4673667621112867,0.0440487881116771,0.8428993270677879
"D_cal(OOF,honest)",ESTABLISHED_MLB,10,13617,950,0.0697657340089593,0.9191637200683084,0.4726451871848078,0.047736080079141,0.8374735261769066
"D_cal(OOF,honest)",STAR_PLUS_ELITE,1,23864,7,0.0002933288635601,0.99571853723675,0.1040495786521027,0.0002865936145657,0.6554147768668559
"D_cal(OOF,honest)",STAR_PLUS_ELITE,2,23192,19,0.0008192480165574,0.983260918446377,0.1363061460087147,0.0007817960036637,0.5249285361144175
"D_cal(OOF,honest)",STAR_PLUS_ELITE,3,22409,36,0.0016064973894417,0.96429972635667,0.1052053219742583,0.0015174107810027,0.8535277520215866
"D_cal(OOF,honest)",STAR_PLUS_ELITE,4,21482,58,0.0026999348291592,0.9643611901573486,0.1378981536443098,0.0024951931114262,0.9721318695037932
"D_cal(OOF,honest)",STAR_PLUS_ELITE,5,20398,86,0.0042160996176095,0.9564766388525056,0.1434356740360753,0.0038766131889507,0.9876539024039576
"D_cal(OOF,honest)",STAR_PLUS_ELITE,6,19155,112,0.0058470373270686,0.9524673014456004,0.1694400694678439,0.0052882840670556,1.0102327458300853
"D_cal(OOF,honest)",STAR_PLUS_ELITE,7,17790,132,0.0074198988195615,0.9464340568443524,0.168439020036596,0.0067103023072614,1.028614710610656
"D_cal(OOF,honest)",STAR_PLUS_ELITE,8,16407,147,0.0089595904187237,0.9417572441030534,0.1738452610529859,0.0080742661581953,1.022395450046458
"D_cal(OOF,honest)",STAR_PLUS_ELITE,9,15013,162,0.0107906481049756,0.9381726798960206,0.1821029118045998,0.0096810367317263,0.9655227842820276
"D_cal(OOF,honest)",STAR_PLUS_ELITE,10,13617,170,0.0124843945068664,0.9353431117371468,0.1963283012558661,0.0111337335154182,0.9166111783664064
