key_fangraphs,key_mlbam,name_first,name_last
22581,672386,Alejandro,Kirk
1005537,115654,Ray,Hayworth
-1,452063,P. J.,Pilittere
1007709,117872,Bill,Lohrman
1008836,119026,Cass,Michaels
1005921,116042,Malachi,Hogan
19276,658305,Edgar,García
1001277,111314,Gary,Boyd
1011843,122100,Jimmy,Sheckard
13770,608701,Rob,Refsnyder
-1,817241,,Smith
1003832,113906,Cecil,Espy
1003504,-1,Dennis,Driscoll
-1,427256,Rodney,Johnson
1013115,123393,Tommy,Toms
1000015,110014,Ody,Abbott
25777,685410,Peyton,Battenfield
1005184,115289,Harvey,Haddix
18792,600887,Miguel,Del Pozo
-1,820466,George,Board
1009829,120040,Tom,Oran
31562,701305,Zach,Dezenzo
10030,572008,Chris,Owings
175,110427,Carlos,Baerga
1009125,119315,Ray,Moore
-1,492698,Mike,Walsh
1000625,110642,Les,Bartholomew
-1,661294,Ryan,Easton
1013909,124218,Pinky,Whitney
1003182,113245,Garton,Del Savio
-1,817141,Herb,Souell
1008113,118289,Gene,Markland
10346,571974,J. R.,Murphy
23223,675650,Michael,Mercado
1009298,119493,Ford,Mullen
1001683,111720,Jimmy,Burke
951,150102,Dave,Coggin
-1,-1,A. D.,Ayers
-1,817452,Julio,Rojo
1002573,112626,Mike,Cook
1074,150433,Ben,Davis
1008801,118988,Andrew,Messenger
2213,430627,Bartolomé,Fortunato
1007719,117883,Lou,Lombardo
-1,-1,Joe,Camacho
-1,817458,Nat,Rogers
1011077,121300,Val,Robinson
33174,682995,Hunter,Barco
1013133,123406,Joe,Torre
-1,816771,Casey,Walker
1005751,115870,Larry,Hesterfer
1010350,120580,Duane,Pillette
1785,425857,David,Manning
4699,451491,Joel,Zumaya
35323,808963,Roki,Sasaki
11050,595371,Chris,Rearick
1012009,122269,Elmer,Singleton
26374,670224,Kameron,Misner
20321,656413,Stuart,Fairchild
1006847,116986,Ray,Kennedy
26108,669467,Andre,Pallante
1006552,116682,Doug,Jones
9627,543228,Yan,Gomes
15203,641341,Tyler,Bashlor
545,133343,Preston,Wilson
1006036,116163,Ricky,Horton
1005061,115162,Burleigh,Grimes
1013511,123819,Dixie,Walker
1008708,118893,Dave,Meads
26117,680604,Blas,Castano
-1,818616,Henry,Kimbro
1013576,123882,John,Walsh
1005973,116099,Shawn,Holman
1008760,118945,Mario,Mendoza
1012325,122584,Jim,Spencer
29928,689266,Dylan,Dodd
27815,676059,Jordan,Westburg
1000562,110578,Eppie,Barnes
1013067,123343,Johnny,Tillman
1012431,122693,William,Starr
1012144,122392,George,Smith
1004148,114230,Huck,Flener
1006289,116447,Bill,Jackson
1001351,111383,Ron,Brand
2199,430649,Iván,Ochoa
-1,429382,Darren,Balsley
1739,429481,Tony,Mounce
-1,-1,Jim,Thurman
-1,817307,Bonnie,Serrell
5,456499,Scott,Patterson
1006803,116947,John,Kelly
1014015,124293,Lefty,Williams
1000067,110071,Joe,Adcock
-1,820695,Red,Applegate
-1,819619,Bill,Evans
1009230,119423,Carl,Morton
1012320,122577,Chet,Spencer
-1,818932,Robert,Hudspeth
1006003,116128,Mike,Hooper
1000110,110114,Santo,Alcalá
1012424,122683,Dave,Stapleton
1013958,124267,Aldon,Wilkie
-1,816740,Pinky,Ward
1001102,111130,Frederick,Boardman
19814,641853,David,McKay
1001449,111486,Jack,Brittin
1004760,114847,Luke,Glavenich
9033,491646,Jeanmar,Gómez
5744,517059,José,De Paula
1012599,122855,Sammy,Strang
16561,596295,Austin,Gomber
9096,488776,Jaye,Chapman
4664,459967,Sam,LeCure
1005349,115460,Carroll,Hardy
1004832,114930,Fernando,González
1010537,120769,Ray,Prim
1011280,121531,Johnny,Rucker
-1,820042,Jimmy,Cockerham
1732,408249,Julio,Mañón
1005897,116019,Jack,Hoey
1003009,113072,Jack,Daugherty
1003981,114060,Horace,Fenner
-1,-1,Alexander,Cartwright
1005667,115783,Butch,Henry
1002961,150419,Jeff,D'Amico
1008328,118509,Jim,McAndrew
18217,664954,Brett,Sullivan
1012043,122303,Bill,Skowron
12399,600301,Taylor,Motter
1009934,120153,Alex,Pacheco
1012650,122907,George,Stumpf
1007318,117474,Frank,Lange
1012082,122341,Joe,Smaza
17682,621248,Ralph,Garza
1003169,113230,Luis,DeLeón
1013887,124199,Milt,Whitehead
1006341,116473,Bert,James
1005414,115535,Gene,Harris
1010173,120395,Laurin,Pepper
12316,606995,Justin,Hancock
1012117,122371,Dave,Smith
-1,817684,Bill,Powell
1006357,116490,Vic,Janowicz
1009151,119347,Mickey,Morandini
1009510,119701,Rocky,Nelson
1009637,119843,Mike,Norris
1012202,122427,Roy,Smith
1012375,122636,Bill,Stafford
555,136734,Octavio,Dotel
1012483,122739,Mike,Stenhouse
-1,818306,Manuel,Masiñeira
19456,608335,Kyle,Funkhouser
-1,818939,John,Huber
1012343,122599,Harry,Spilman
1005778,115898,Buddy,Hicks
1008764,118949,Tony,Menéndez
1006942,117087,Sam,King
1013437,123734,Bill,Virdon
-1,817909,Albert,Overton
1005199,115305,Bill,Hague
896,407882,Pat,Strange
19318,642136,Matt,Thaiss
6441,451186,Lastings,Milledge
1005109,115212,Al,Grunwald
-1,573597,Gabe,Morales
-1,820336,George,Brown
1005822,115937,Herman,Hill
9886,474443,Iván,De Jesús
1005807,115929,Belden,Hill
1012006,122267,Hosea,Siner
1004387,114471,Oscar,Fuhr
1004329,114413,Jake,Freeze
614,118490,Brent,Mayne
1010473,120700,Nellie,Pott
1003823,113896,Ángel,Escobar
13401,571439,R. J.,Alvarez
7060,400291,Dustin,Moseley
1007825,117994,Rob,Lukachyk
19766,676220,Seth,Elledge
1009724,119931,Billy,O'Dell
1001456,111494,John,Brock
-1,-1,Jose,Piloto
1011370,121620,Pony,Sager
1002538,112584,Tom,Connolly
1000616,110635,Jack,Barry
8369,444444,Mitch,Atkins
1009226,119401,Walter,Morris
1001215,111252,Dick,Bosman
1005415,115521,Greg,Harris
15764,547888,Masahiro,Tanaka
1000115,110118,Scott,Aldred
776,292294,Luis,Figueroa
22250,669302,Logan,Gilbert
1008979,119172,Dan,Minahan
-1,445593,Justin,Meccage
1002504,112561,Jocko,Conlan
1005464,115576,Topsy,Hartsel
4849,430599,Joe,Blanton
219,123801,Tim,Wakefield
-1,819953,Sam,Crawford
761,150393,Tony,Armas
1001325,111360,Cliff,Brady
1007290,117448,Doc,Land
1009881,120099,Bill,Oster
1008857,119045,Horace,Milan
1000518,110541,Jimmy,Bannon
1007764,117931,Scott,Loucks
17128,657656,Ramón,Laureano
1005685,115799,Ron,Herbel
1000543,110565,Al,Barker
1011961,122223,Frank,Sigafoos
-1,-1,George,Gohen
-1,818758,Jimmy,Johnson
6640,471919,Jhonny,Núñez
1001809,111853,Edgar,Cáceres
1007029,117181,Rudy,Kneisch
1006890,117037,Dana,Kiecker
1003217,113279,Tony,DePhillips
1006230,116359,Carl,Husta
1003724,113792,Henry,Elder
1014358,124680,Gus,Yost
2510,458679,Josh,Bell
1004968,115075,Dolly,Gray
-1,482188,Darin,Padur
1011795,122053,Frank,Shannon
26253,669194,Ryne,Nelson
1008109,118285,Red,Marion
1005130,115235,Lefty,Guise
1013719,124025,Mitch,Webster
-1,820523,Sam,Bennett
1009109,119296,Gene,Moore
1328,134263,Tom,Wilson
8298,506747,Francisco,Peña
106,119154,Kevin,Millwood
1005970,116095,Brad,Holman
1011439,136661,Marino,Santana
1007800,117969,Steve,Lubratich
1006073,116198,Chris,Howard
1010837,121073,Tony,Rensa
-1,816758,Tony,Walker
1010678,120909,Edgar,Ramos
1008769,118954,Ted,Menze
1008520,118704,John,McGillen
1006439,116575,Darrell,Johnson
1002985,113050,Cliff,Daringer
-1,492619,Hugo,Bezdek
-1,819975,Harry,Cornett
1009413,119611,George,Myatt
1009921,120142,Jack,Owens
-1,819624,Carlos,Etchegoyen
1007753,117916,Aurelio,López
1005345,115454,Lou,Hardie
-1,819480,,Fox
25663,686842,McKinley,Moore
1006514,116598,Youngy,Johnson
1003777,113848,Joe,Engel
1007855,118023,Greg,Luzinski
31184,692285,Luis,Guerrero
1005419,115509,Joe,Harrington
21163,665734,Angel,Felipe
1007139,117292,Tom,Kramer
1013185,123467,Joe,Trimble
1008101,118278,Walt,Marbet
-1,817112,Jim,Starks
1014183,124503,Ed,Wojna
12325,607054,Jace,Peterson
-1,818248,Walter,McCoy
1004273,114365,Bill,Fox
-1,818170,Chute,Merritt
1004749,114836,Brian,Givens
1001707,111748,Farmer,Burns
1009998,150409,Christian,Parker
2506,467856,Carlos,Monasterios
1004898,114992,Jim,Gott
18674,663765,Jake,Woodford
-1,680802,Ryan,Weiss
1006431,116565,Bob,Johnson
11506,594815,Jeff,Ferrell
1004416,114501,John,Gabler
21863,666277,George,Soriano
1010571,120806,Pid,Purdy
19360,668674,Lucas,Erceg
-1,-1,Henry,Murphy
11342,542583,Jesús,Aguilar
15301,643550,Layne,Somsen
1010094,120322,Harley,Payne
-1,-1,Dick,Cavenaugh
1001189,111220,Ray,Boone
1007773,117941,Vance,Lovelace
1011374,134182,Mike,Saipe
11294,594943,Zach,Neal
-1,-1,Charles,Baker
1004432,114518,Del,Gainer
1008722,118908,Frank,Meek
1005799,115921,Teddy,Higuera
27698,687066,Eric,Yang
17838,641432,Willie,Calhoun
1009717,119925,Johnny,O'Connor
1006492,116558,Rankin,Johnson
-1,818104,,Mondell
1011798,122056,Owen,Shannon
1004681,114765,Paul,Giel
26952,683627,Anthony,Molina
-1,-1,Bill,Hafner
17169,620454,José,Castillo
-1,818469,Gustavo,Lluberes
-1,816727,William,Warrick
263,445216,Daniel,McCutchen
1000339,110353,Billy,Ashley
20122,676628,Mark,Contreras
1013277,123561,Jim,Umbricht
1003403,113468,Harry,Dooms
1012729,122990,Max,Surkont
1008569,118753,Stuffy,McInnis
1009458,119659,Jim,Nash
1013853,124193,Bill,White
-1,577468,Roberto,Ortiz
-1,431083,Jordan,Sprechman
968,120747,Todd,Pratt
1013608,123927,Dick,Ward
1008609,118792,Byron,McLaughlin
1002651,112711,Mike,Cosgrove
-1,819614,Felix,Evans
1004364,114448,Frankie,Frisch
-1,456012,Dan,DeMent
8047,461836,Chris,Lambert
1006736,116881,Greg,Keatley
1001621,111662,Dick,Buckley
5429,542942,Carson,Blair
1004757,114846,Jack,Glasscock
592,408226,Juan,Brito
14515,606336,Luis,Marté
1005202,115306,Don,Hahn
-1,700391,Rayden,Sierra
1012298,122556,Bob,Spade
1004903,114997,Claude,Gouzzie
1006583,116709,Red,Jones
1002881,112944,Joe,Cunningham
-1,-1,John,Talbot
31792,805249,Otto,Kemp
580,124748,Gregg,Zaun
23191,674681,Michael,Plassmeyer
1834,122522,Luis,Sojo
1004352,114435,Cy,Fried
2965,444886,Zach,McClellan
1000640,110657,Jim,Baskette
1001982,112026,Frank,Carpin
1010174,120396,Ray,Pepper
7570,460677,Cory,Wade
1013211,123495,Ollie,Tucker
1007017,117169,Joe,Klugmann
-1,820603,F.,Banks
1013959,124270,Marc,Wilkins
1003423,113488,David,Doster
1013837,124143,Harry,Wheeler
1014414,124739,Eddie,Zambrano
7955,517451,Joe,Ortiz
7392,543223,Brad,Glenn
1011620,121871,Ken,Schrom
14016,623439,Ryan,Garton
1012639,122897,Dick,Stuart
1013767,124073,Greg,Wells
10498,500721,Yoervis,Medina
24606,680739,Josh,Winder
1003291,113354,Lloyd,Dietz
21859,666208,Alex,Speas
1001889,111936,Paul,Campbell
1005008,115102,Paddy,Greene
1009054,119250,Ed,Monroe
1004177,114262,Bobby,Floyd
1009457,119658,Cotton,Nash
-1,819008,Bruce,Hocker
-1,820369,Jess,Brooks
1008398,118579,Jim,McCloskey
-1,-1,Bob,Stewart
1004302,133980,Mike,Frank
1010861,121101,Archie,Reynolds
-1,817895,Juan,Padrón
1009021,119216,Danny,Moeller
12730,607259,Nick,Martínez
1011395,121648,Bill,Sampen
16459,642840,Joe,Harvey
-1,817707,,Pool
-1,820068,Maceo,Clark
1008471,118655,Gil,McDougald
1006181,116307,Al,Humphrey
1012256,122513,Russ,Snyder
1000763,110783,Phil,Bedgood
1011115,121360,Tony,Rodríguez
1007213,117367,Earl,Kunz
-1,499125,Gregg,Wong
1001593,111631,Roy,Bruner
7432,543351,Jay,Jackson
1012989,123238,Pinch,Thomas
1011152,121406,Cookie,Rojas
1014114,124391,Zeke,Wilson
-1,434699,Guy,Conti
1006822,116967,John,Kelty
-1,-1,Charles,Maxton
-1,-1,Gus,Klein
1012941,123213,Bob,Tewksbury
1008811,119000,Butch,Metzger
-1,816784,Lee,Wade
1791,425471,Jimmy,Gobble
22358,670050,Stephen,Ridings
1006006,116136,William,Hoover
8079,453954,Kevin,Hart
1001738,111780,Moe,Burtschy
1010359,120589,Ed,Pinnance
1008377,118545,Roger,McCardell
1006645,116787,Wally,Judnich
-1,431076,Mike,Shalin
1013351,123640,Fred,Van Dusen
1008476,118659,Sam,McDowell
1986,150208,Ken,Ray
856,124185,Rondell,White
-1,818830,Don,Jefferson
-1,817306,Andrew,Sephus
-1,482663,David,Rackley
2036,477132,Clayton,Kershaw
-1,492488,Ron,Gideon
1011893,122152,Tommy,Shields
2102,425543,Josh,Wilson
15684,612434,Miguel,Castro
-1,818255,Bob,McClure
1006347,116477,Chris,James
1013033,123309,Dickie,Thon
1002125,112178,Rome,Chambers
1000221,110250,Craig,Anderson
1000248,110265,Ed,Andrews
-1,816898,Harold,Treadwell
1005443,115561,Frank,Harter
1000966,110995,Steve,Bilko
1000757,110762,Rich,Beck
26323,668715,Spencer,Steer
1004286,114368,Joe,Foy
-1,492665,Stump,Merrill
-1,817404,Ewing,Russell
4878,543506,Brandon,Maurer
1006619,116761,Tim,Jordan
1005198,115303,Rip,Hagerman
1007438,117592,Tim,Leary
-1,817761,Walter,Perry
1009259,119453,Manny,Mota
1189,123726,Fernando,Viña
-1,820072,Alex,Clark
1010743,120972,Phil,Reardon
1005678,115794,Roy,Henshaw
1013316,123604,Rafael,Valdez
1006011,116137,John,Hope
1000378,110396,Earl,Averill
1003868,113940,Red,Evans
1007757,117923,Marcelino,López
1004571,114655,Joe,Gates
1013173,123454,Harry,Trekell
1007193,117347,Gil,Kubski
897,232994,Scott,Strickland
15028,622505,Victor,Alcántara
1005279,115387,Ken,Hamlin
1006425,116639,Bill,Johnson
1005241,115350,Dick,Hall
-1,-1,Earl,Weaver
-1,562235,Jack,Maloof
13443,573113,Tony,Renda
1006415,407093,Brett,Jodie
1012604,122862,Joe,Straub
1006417,116559,Abbie,Johnson
-1,816483,James,Womack
-1,818709,,Jones
-1,433437,Mike,Maconi
1009806,120016,Ed,O'Neil
889,120045,Rey,Ordóñez
1004946,115042,Eddie,Grant
1010536,120768,Ariel,Prieto
1002059,112118,Carmelo,Castillo
1001471,111510,Fred,Mauer
1060,276526,Kevin,Walker
-1,468007,Julio,Rangel
1008890,119093,Ed,Miller
1005523,115639,Ben,Hayes
19330,670036,Matt,Festa
1012772,123045,Bill,Sweeney
1010419,120650,Mark,Polhemus
-1,-1,Ted,Kerr
1007665,117823,John,Littlefield
1009635,119841,Jim,Norris
-1,819615,Clarence,Evans
1009242,119436,Jerry,Moses
1011302,121553,Paul,Runge
-1,-1,Frank,Oceak
1000325,110338,René,Arocha
3533,453068,Mike,Costanzo
1001863,111908,Ken,Caminiti
1011560,121810,Chuck,Schilling
1002749,112807,Steve,Crawford
1009660,119869,Jon,Nunnally
1009408,119605,Paul,Musser
1012933,123205,Dick,Terwilliger
1011586,121836,Mike,Schmidt
1005473,115588,Don,Hasenmayer
1867,150021,Darnell,McDonald
1008955,119150,Dick,Mills
7474,444436,Ryan,Webb
1007414,117569,Gene,Layden
1012253,122511,John,Snyder
-1,-1,Douglas,Rhone
1013740,124046,Elmer,Weingartner
1012022,122282,Sibby,Sisti
1013123,123401,Jeff,Torborg
1123,119718,Robb,Nen
12983,605508,Charlie,Tilson
1002290,112329,Jim,Clark
-1,819323,Herman,Gordon
10185,545363,Jacob,Turner
1003445,113510,Joe,Dowie
1012136,122384,Ernie,Smith
2391,444468,Héctor,Rondón
4930,452657,Jon,Lester
-1,819294,Willie,Gray
1000621,110639,Dick,Bartell
1002134,112188,Darrel,Chaney
1011008,121255,Eppa,Rixey
-1,-1,Charles,Van Sickle
1009380,119588,Amby,Murray
1013195,123478,Quincy,Trouppe
1013722,124028,Pete,Weckbecker
-1,-1,Len,Levy
15777,493649,Suk-min,Yoon
1005581,115696,Randy,Heflin
-1,-1,,Tanner
1000109,110113,Vic,Albury
1004074,114154,Sam,Fishburn
1001129,111159,John,Bohnet
-1,-1,Frank,Gira
414,124498,Mark,Wohlers
1003213,113274,Eddie,Dent
1432,235094,Juan,Alvarez
1009767,119977,Frank,Olin
1011728,121981,Socks,Seibold
1001845,111890,Leo,Callahan
1008564,118748,Austin,McHenry
-1,815800,Ted,Turner
13757,621035,Chris,Taylor
1009710,119922,Dan,O'Connor
1002680,112741,Dee,Cousineau
1001164,111194,Nino,Bongiovanni
1000863,110890,Jeff,Berblinger
-1,429341,Jack,McKeon
720,150211,Brian,Buchanan
-1,613603,Jonathan,Webb
-1,818507,Jim,Lewis
1011555,121803,Harry,Scherer
3390,460055,John,Mayberry
208,136730,Calvin,Pickering
5751,541650,Hernán,Pérez
1009656,119863,Win,Noyes
246,117863,Kenny,Lofton
41,276533,Ben,Weber
1192,150466,Brent,Abernathy
1000851,110878,Cy,Bentley
1005655,115771,Les,Hennessy
1013996,124305,Eddie,Williams
1000381,110399,Ramón,Avilés
6589,446481,Sean,Rodríguez
12110,572241,David,Washington
-1,-1,John,Spange
-1,819644,Jean,Ellison
1013320,123606,Sergio,Valdez
-1,820104,,Chapel
1013622,123914,Piggy,Ward
19785,621082,Jacob,Lemoine
3053,445224,Matt,Smith
15817,625510,Erick,Mejia
1000595,110612,Frank,Barrett
1557,424505,Reynaldo,Garcia
24458,679922,Carlos,Duran
-1,-1,John,Jackson
1003589,113655,Ed,Durham
15440,571510,Matt,Boyd
1004595,114679,Billy,Geer
1010371,120601,Alex,Pitko
1007289,117446,Rick,Lancellotti
1014455,124780,Richie,Zisk
1008397,118581,Bill,McCloskey
7011,276534,Guillermo,Rodríguez
1003191,113253,John,DeMerit
-1,818860,Lincoln,Jackson
-1,818910,Cowan,Hyde
1002202,112255,Don,Choate
6533,470516,Luis,Durango
1006704,116847,Bill,Karns
-1,-1,Dent,Sawyer
29995,695734,Daylen,Lile
-1,-1,Billy,McLean
1009198,119392,Bill,Morrell
1003899,113975,Howard,Fahey
1006511,116635,Walter,Johnson
11471,542923,Dallas,Beeler
12825,503444,Joel,De La Cruz
1003052,113109,Glenn,Davis
-1,-1,,Rice
338,518444,Blake,Beavan
1007929,118091,Tony,Mack
1012774,123034,Charlie,Sweeney
1007174,117329,Rocky,Krsnich
1003381,113451,Blix,Donnelly
1012725,122984,Gordie,Sundin
1002398,112449,Ed,Cogswell
1013534,123814,Tillie,Walker
-1,-1,Shan,Deniston
1009497,119716,Bill,Nelson
1525,466459,Sandy,Rosario
1003897,113976,Bill,Fahey
1001645,111683,Terry,Bulling
1001046,111077,Cliff,Blankenship
1013544,123856,Derek,Wallace
3862,523989,Rubby,De La Rosa
1014207,124546,Darrell,Woodard
1009636,119842,Leo,Norris
1011257,121508,Bama,Rowell
-1,819201,Leo,Hannibal
1012382,122639,Jake,Stahl
1009418,119630,Billy,Myers
7471,444430,Wyatt,Toregas
20041,671790,Ronald,Bolaños
1007220,117374,Art,Kusnyer
1007340,117497,Frank,LaPorte
17689,596012,Kevin,Kramer
-1,427151,Duane,Espy
3720,430913,Brad,Hennessey
1006178,116304,Hank,Hulvey
824,115982,Sterling,Hitchcock
-1,-1,Charlie,Devlin
1002417,112486,Bob,Coleman
1000998,111026,Hiram,Bithorn
1011478,121729,Will,Sawyer
4603,434698,Reid,Gorecki
1013684,123991,Eddie,Watt
25855,685301,Matt,Gorski
1008976,119169,Ray,Miner
1014390,124717,Ross,Youngs
4599,430897,Nick,Swisher
2186,430629,Joel,Hanrahan
1009532,119736,Tom,Newell
1006406,116541,Shawn,Jeter
10839,592660,Rangel,Ravelo
2263,430907,Rick,Short
1012451,122706,Elmer,Steele
1407,133342,Ricky,Ledée
1005093,115195,Jeff,Grotewold
1000882,110910,Frank,Berkelbach
1001834,111878,Jack,Calhoun
1002895,112961,Steve,Curry
1001214,111251,Thad,Bosley
1674,425651,Matt,Ford
1013850,124158,Bob,Whitcher
1395,124314,Gerald,Williams
1003607,113675,Frank,Dwyer
1005880,116003,Charlie,Hodes
18006,657524,John,Bormann
-1,818630,George,Kemp
1012310,122567,Cliff,Speck
1001945,111990,Paul,Carey
5222,457708,Justin,Upton
-1,817417,Antonio,Ruiz
-1,-1,S. L.,Kahn
15285,643617,Zac,Reininger
1006305,116435,Lou,Jackson
1010041,120269,Larry,Pashnick
1504,406324,Adrián,Hernández
1000627,110645,Bill,Bartley
1013774,124081,Dick,Welteroth
1006501,116623,Rondin,Johnson
1001973,112016,Eddie,Carnett
-1,819209,Jim,Hamilton
-1,818336,Felix,Martin
-1,-1,William,Locke
-1,816767,Laudie,Walker
7608,543548,Tommy,Milone
1012513,122771,Todd,Steverson
1000363,110378,Dave,Augustine
124,110682,Tony,Batista
432,115732,Todd,Helton
1003207,113270,Don,Dennis
-1,820400,George,Branigan
1004744,114830,Tommy,Giordano
-1,694025,Felix,Reyes
27590,671109,Jake,Eder
16400,625643,Reynaldo,López
25543,686676,Korey,Lee
-1,818784,,Johnson
1002143,112196,Ed,Chapman
-1,819159,Henry,Harris
1006014,116139,Don,Hopkins
-1,820493,,Blackburn
-1,818826,Willie,Jefferson
-1,-1,L. B.,Warren
18114,664701,Ben,Taylor
1003745,113823,Babe,Ellison
-1,816603,Bob,Williams
1007521,117673,Mark,Lemongello
24878,681715,Heriberto,Hernandez
1008736,118921,John,Meister
1005071,115171,Ross,Grimsley
1009016,119209,John,Mizerock
-1,817087,,Stiles
1002977,113042,Buck,Danner
1009723,119930,Paul,O'Dea
18548,656529,Sam,Hentges
4338,543022,Tyler,Chatwood
19958,666198,Carter,Kieboom
14986,606149,Giovanny,Gallegos
1001430,111467,Harry,Bright
1009002,119192,Johnny,Mitchell
1002313,112362,Tommy,Clarke
1011632,121880,Fred,Schulte
1006544,116679,Davy,Jones
-1,492625,Al,Buckenberger
1003871,113941,Tom,Evans
1003538,113603,Gus,Dugas
1002511,112571,Frank,Connaughton
1005884,116007,Gomer,Hodge
-1,-1,Charles,Bullymore
16408,624647,Victor,González
1005810,115932,Dave,Hill
-1,818148,Flash,Miller
-1,820508,Bingo,Bingham
2413,474284,Cory,Rasmus
7161,519437,Chris,Withrow
1278,400099,Jason,Romano
1004640,114724,Lou,Gertenrich
-1,818992,Lew,Holland
1003642,113713,Roy,Easterwood
1011460,121712,Dennis,Saunders
1003412,113477,Charlie,Dorman
1011223,121472,Buster,Ross
31680,702284,Cole,Young
16496,657088,Forrest,Wall
1006428,116620,Bob,Johnson
1012687,122941,Dan,Sullivan
9955,446560,Rhyne,Hughes
-1,817201,Eugene,Smith
1005846,115967,Gordie,Hinkle
1003069,113148,Mike,Davison
1000257,110261,Kim,Andrew
1012500,122752,Riggs,Stephenson
1007010,117159,Rudy,Kling
1005865,115987,Myril,Hoag
33826,673513,Yuki,Matsui
1008058,118231,Pepe,Mangual
1001763,111804,Max,Butcher
1001989,112036,Mark,Carreon
3243,502162,Ángel,Castro
-1,819782,Kermit,Dial
1012083,122343,Bill,Smiley
1004168,114251,Don,Florence
1004539,114623,Mike,Garman
-1,817369,Louis,Santop
1180,316792,José,Rodríguez
-1,-1,Brian,Butterfield
1009215,119417,John,Morrissey
1000900,110928,Gerónimo,Berroa
1008549,118731,Terry,McGriff
1010509,120740,Willie,Prall
17821,620445,José,Mujica
1008045,118219,Sean,Maloney
1008412,118592,Don,McCormack
1012133,137202,Ed,Smith
1004410,136728,Chris,Fussell
-1,-1,Ken,Kaiser
-1,819592,Bob,Fagan
1002141,112205,Ben,Chapman
1014161,124481,Tex,Wisterzil
1005572,115687,Mike,Hechinger
1009864,120080,John,Orton
1013056,123333,Dick,Tidrow
1005146,115251,Fred,Gunkle
1005814,115949,Frank,Hiller
-1,-1,Kenesaw,Landis
1227,400136,Jason,Smith
-1,492658,Bob,Leadley
-1,818732,Nate,Johnson
1485,123010,Mac,Suzuki
3553,456744,Chris,Schroder
2962,433595,Charles,Thomas
-1,-1,John,Carpenter
198,519445,Danny,Worth
1481,407897,Earl,Snyder
1012808,123074,Jim,Tabor
1012182,122434,Mike,Smith
1009935,120154,Pat,Pacillo
4773,429720,John,Maine
-1,427007,Pierre,Arsenault
1008523,118708,Dan,McGinn
4898,471863,Luke,Hughes
1004955,115051,Lou,Grasmick
-1,820160,,Carter
-1,-1,Fox,Jones
20599,671056,Iván,Herrera
1010311,120546,Charlie,Pickett
1008945,119137,John,Milligan
5409,467055,Pablo,Sandoval
21189,621139,Brooks,Kriske
1004377,114463,Charlie,Frye
24597,680716,Jonathan,Ornelas
1007891,118059,John,Lyston
1266,120191,Rafael,Palmeiro
1002453,112498,Harry,Colliflower
-1,-1,Roy,Auer
1585,400156,Ricardo,Rodríguez
2224,425824,Ángel,Chávez
-1,818873,Edgar,Jackson
1007459,117608,Mark,Lee
-1,818862,Lefty,Jackson
1010547,120780,Doc,Prothro
1010996,121242,Jim,Rittwage
1011928,122186,Ray,Shore
1002523,112583,Bud,Connolly
1006491,116555,Pete,Johns
1006979,117129,Bill,Kissinger
1004586,114669,Huck,Geary
-1,-1,Dick,Zivic
5576,449774,Evan,MacLane
1010016,120241,Roy,Parmelee
1002769,112828,Jack,Crimian
1381,118065,John,Mabry
1000901,110931,Charlie,Berry
-1,817583,Ambrose,Reid
1010510,120741,Johnny,Pramesa
